WL,Power
1528.455000,-79.154298
1528.460000,-79.873145
1528.465000,-80.000000
1528.470000,-80.000000
1528.475000,-80.000000
1528.480000,-80.000000
1528.485000,-80.000000
1528.490000,-76.862105
1528.495000,-77.787192
1528.500000,-80.000000
1528.505000,-80.000000
1528.510000,-80.000000
1528.515000,-80.000000
1528.520000,-80.000000
1528.525000,-80.000000
1528.530000,-80.000000
1528.535000,-73.990459
1528.540000,-79.632069
1528.545000,-78.453639
1528.550000,-74.376277
1528.555000,-79.395302
1528.560000,-80.000000
1528.565000,-80.000000
1528.570000,-80.000000
1528.575000,-80.000000
1528.580000,-79.477306
1528.585000,-74.330497
1528.590000,-72.438593
1528.595000,-78.354829
1528.600000,-80.000000
1528.605000,-67.454019
1528.610000,-75.118182
1528.615000,-80.000000
1528.620000,-80.000000
1528.625000,-80.000000
1528.630000,-80.000000
1528.635000,-80.000000
1528.640000,-80.000000
1528.645000,-80.000000
1528.650000,-73.373530
1528.655000,-72.435157
1528.660000,-77.060133
1528.665000,-80.000000
1528.670000,-80.000000
1528.675000,-80.000000
1528.680000,-79.453854
1528.685000,-72.627026
1528.690000,-78.088488
1528.695000,-80.000000
1528.700000,-77.156712
1528.705000,-72.758073
1528.710000,-72.224426
1528.715000,-76.934238
1528.720000,-79.772907
1528.725000,-80.000000
1528.730000,-80.000000
1528.735000,-72.394351
1528.740000,-70.597696
1528.745000,-77.161968
1528.750000,-80.000000
1528.755000,-80.000000
1528.760000,-80.000000
1528.765000,-73.720099
1528.770000,-77.794355
1528.775000,-80.000000
1528.780000,-73.038786
1528.785000,-80.000000
1528.790000,-80.000000
1528.795000,-80.000000
1528.800000,-73.959575
1528.805000,-70.779529
1528.810000,-77.890407
1528.815000,-80.000000
1528.820000,-76.639918
1528.825000,-69.385112
1528.830000,-77.181569
1528.835000,-80.000000
1528.840000,-80.000000
1528.845000,-80.000000
1528.850000,-80.000000
1528.855000,-80.000000
1528.860000,-77.673258
1528.865000,-77.086289
1528.870000,-80.000000
1528.875000,-80.000000
1528.880000,-80.000000
1528.885000,-78.923895
1528.890000,-75.466540
1528.895000,-75.389188
1528.900000,-80.000000
1528.905000,-80.000000
1528.910000,-80.000000
1528.915000,-80.000000
1528.920000,-78.655588
1528.925000,-75.160116
1528.930000,-80.000000
1528.935000,-80.000000
1528.940000,-80.000000
1528.945000,-80.000000
1528.950000,-80.000000
1528.955000,-80.000000
1528.960000,-79.819221
1528.965000,-72.674151
1528.970000,-80.000000
1528.975000,-74.727258
1528.980000,-76.486655
1528.985000,-75.943914
1528.990000,-79.349054
1528.995000,-80.000000
1529.000000,-80.000000
1529.005000,-70.413625
1529.010000,-77.220113
1529.015000,-80.000000
1529.020000,-76.461152
1529.025000,-77.085654
1529.030000,-80.000000
1529.035000,-80.000000
1529.040000,-80.000000
1529.045000,-80.000000
1529.050000,-80.000000
1529.055000,-80.000000
1529.060000,-77.958840
1529.065000,-77.641378
1529.070000,-80.000000
1529.075000,-80.000000
1529.080000,-80.000000
1529.085000,-80.000000
1529.090000,-80.000000
1529.095000,-80.000000
1529.100000,-80.000000
1529.105000,-80.000000
1529.110000,-80.000000
1529.115000,-77.009671
1529.120000,-79.082252
1529.125000,-72.898965
1529.130000,-78.424938
1529.135000,-80.000000
1529.140000,-78.233427
1529.145000,-71.473071
1529.150000,-71.381448
1529.155000,-77.350077
1529.160000,-80.000000
1529.165000,-80.000000
1529.170000,-79.577648
1529.175000,-76.033894
1529.180000,-73.857630
1529.185000,-80.000000
1529.190000,-80.000000
1529.195000,-78.985404
1529.200000,-71.870472
1529.205000,-80.000000
1529.210000,-79.825606
1529.215000,-75.465764
1529.220000,-77.179294
1529.225000,-78.737931
1529.230000,-79.804838
1529.235000,-80.000000
1529.240000,-80.000000
1529.245000,-80.000000
1529.250000,-80.000000
1529.255000,-75.054029
1529.260000,-72.581044
1529.265000,-80.000000
1529.270000,-76.541702
1529.275000,-73.467658
1529.280000,-77.760523
1529.285000,-75.286816
1529.290000,-80.000000
1529.295000,-80.000000
1529.300000,-80.000000
1529.305000,-80.000000
1529.310000,-80.000000
1529.315000,-80.000000
1529.320000,-79.865819
