WL,Power
1526.475000,-76.292855
1526.480000,-69.028084
1526.485000,-75.071632
1526.490000,-79.892128
1526.495000,-80.000000
1526.500000,-77.852587
1526.505000,-75.534787
1526.510000,-79.755524
1526.515000,-79.990597
1526.520000,-80.000000
1526.525000,-80.000000
1526.530000,-75.557070
1526.535000,-73.288782
1526.540000,-80.000000
1526.545000,-80.000000
1526.550000,-80.000000
1526.555000,-80.000000
1526.560000,-77.768273
1526.565000,-76.029064
1526.570000,-80.000000
1526.575000,-80.000000
1526.580000,-80.000000
1526.585000,-80.000000
1526.590000,-80.000000
1526.595000,-80.000000
1526.600000,-80.000000
1526.605000,-80.000000
1526.610000,-80.000000
1526.615000,-80.000000
1526.620000,-73.504756
1526.625000,-79.424097
1526.630000,-75.602193
1526.635000,-80.000000
1526.640000,-79.081824
1526.645000,-79.569150
1526.650000,-71.068295
1526.655000,-79.636103
1526.660000,-73.031753
1526.665000,-78.204193
1526.670000,-73.798968
1526.675000,-77.496491
1526.680000,-70.577788
1526.685000,-72.119084
1526.690000,-79.269518
1526.695000,-77.011664
1526.700000,-80.000000
1526.705000,-80.000000
1526.710000,-80.000000
1526.715000,-80.000000
1526.720000,-80.000000
1526.725000,-80.000000
1526.730000,-80.000000
1526.735000,-80.000000
1526.740000,-75.168966
1526.745000,-79.665241
1526.750000,-70.502486
1526.755000,-79.570591
1526.760000,-80.000000
1526.765000,-80.000000
1526.770000,-80.000000
1526.775000,-78.602745
1526.780000,-76.548261
1526.785000,-80.000000
1526.790000,-80.000000
1526.795000,-80.000000
1526.800000,-80.000000
1526.805000,-75.017852
1526.810000,-80.000000
1526.815000,-80.000000
