WL,Power
1527.210000,-80.000000
1527.215000,-80.000000
1527.220000,-80.000000
1527.225000,-80.000000
1527.230000,-76.498599
1527.235000,-71.383231
1527.240000,-72.282871
1527.245000,-79.675041
1527.250000,-71.551061
1527.255000,-77.373690
1527.260000,-80.000000
1527.265000,-78.200536
1527.270000,-74.997865
1527.275000,-75.001033
1527.280000,-80.000000
1527.285000,-80.000000
1527.290000,-76.235728
1527.295000,-78.908425
1527.300000,-80.000000
1527.305000,-80.000000
1527.310000,-73.311790
1527.315000,-75.625322
1527.320000,-80.000000
1527.325000,-80.000000
1527.330000,-80.000000
1527.335000,-80.000000
1527.340000,-80.000000
1527.345000,-80.000000
1527.350000,-78.499059
1527.355000,-78.145896
1527.360000,-80.000000
1527.365000,-80.000000
1527.370000,-72.217008
1527.375000,-72.204454
1527.380000,-80.000000
1527.385000,-80.000000
1527.390000,-79.348739
1527.395000,-73.404807
1527.400000,-74.446647
1527.405000,-80.000000
1527.410000,-80.000000
1527.415000,-79.853343
1527.420000,-72.520489
1527.425000,-78.848075
1527.430000,-80.000000
1527.435000,-80.000000
1527.440000,-80.000000
1527.445000,-80.000000
1527.450000,-74.648310
1527.455000,-78.115825
1527.460000,-80.000000
1527.465000,-80.000000
1527.470000,-80.000000
1527.475000,-80.000000
1527.480000,-77.653603
1527.485000,-78.922573
1527.490000,-80.000000
1527.495000,-76.200939
1527.500000,-79.370543
1527.505000,-80.000000
1527.510000,-80.000000
1527.515000,-80.000000
1527.520000,-80.000000
1527.525000,-80.000000
1527.530000,-80.000000
1527.535000,-80.000000
1527.540000,-73.338552
1527.545000,-80.000000
1527.550000,-79.517417
1527.555000,-74.587971
1527.560000,-69.565313
1527.565000,-72.383743
1527.570000,-79.707067
1527.575000,-80.000000
1527.580000,-80.000000
1527.585000,-80.000000
1527.590000,-80.000000
1527.595000,-80.000000
1527.600000,-80.000000
1527.605000,-79.386615
1527.610000,-73.252764
1527.615000,-78.293283
1527.620000,-80.000000
1527.625000,-80.000000
1527.630000,-80.000000
1527.635000,-80.000000
1527.640000,-80.000000
1527.645000,-80.000000
1527.650000,-80.000000
1527.655000,-80.000000
1527.660000,-80.000000
1527.665000,-80.000000
1527.670000,-80.000000
1527.675000,-80.000000
1527.680000,-80.000000
1527.685000,-80.000000
1527.690000,-80.000000
1527.695000,-80.000000
1527.700000,-80.000000
1527.705000,-80.000000
1527.710000,-80.000000
1527.715000,-80.000000
1527.720000,-80.000000
1527.725000,-80.000000
1527.730000,-80.000000
1527.735000,-80.000000
1527.740000,-80.000000
1527.745000,-80.000000
1527.750000,-80.000000
1527.755000,-80.000000
1527.760000,-80.000000
1527.765000,-80.000000
1527.770000,-80.000000
1527.775000,-80.000000
1527.780000,-80.000000
1527.785000,-80.000000
1527.790000,-80.000000
1527.795000,-80.000000
1527.800000,-80.000000
1527.805000,-80.000000
1527.810000,-80.000000
1527.815000,-80.000000
1527.820000,-80.000000
1527.825000,-80.000000
1527.830000,-80.000000
1527.835000,-80.000000
1527.840000,-80.000000
1527.845000,-80.000000
1527.850000,-80.000000
1527.855000,-70.880073
1527.860000,-80.000000
1527.865000,-79.950687
1527.870000,-79.802748
1527.875000,-80.000000
1527.880000,-80.000000
1527.885000,-80.000000
1527.890000,-80.000000
1527.895000,-80.000000
1527.900000,-80.000000
1527.905000,-79.219444
1527.910000,-77.586505
1527.915000,-78.686738
1527.920000,-80.000000
1527.925000,-75.205677
1527.930000,-75.877897
1527.935000,-78.335090
1527.940000,-77.341986
1527.945000,-80.000000
1527.950000,-80.000000
1527.955000,-80.000000
1527.960000,-80.000000
1527.965000,-80.000000
1527.970000,-80.000000
1527.975000,-79.060732
1527.980000,-76.083486
1527.985000,-70.479435
1527.990000,-78.547710
1527.995000,-80.000000
1528.000000,-80.000000
1528.005000,-80.000000
1528.010000,-80.000000
1528.015000,-80.000000
1528.020000,-78.672730
1528.025000,-72.036380
1528.030000,-80.000000
1528.035000,-80.000000
1528.040000,-80.000000
1528.045000,-80.000000
1528.050000,-71.678267
1528.055000,-75.057140
1528.060000,-80.000000
1528.065000,-80.000000
1528.070000,-80.000000
1528.075000,-80.000000
1528.080000,-80.000000
1528.085000,-80.000000
1528.090000,-80.000000
1528.095000,-80.000000
1528.100000,-80.000000
1528.105000,-80.000000
1528.110000,-80.000000
1528.115000,-80.000000
1528.120000,-80.000000
1528.125000,-80.000000
1528.130000,-80.000000
1528.135000,-80.000000
1528.140000,-80.000000
1528.145000,-80.000000
1528.150000,-80.000000
1528.155000,-80.000000
1528.160000,-80.000000
1528.165000,-75.982891
1528.170000,-78.454958
1528.175000,-75.406996
1528.180000,-77.591568
1528.185000,-79.818850
